ref_idx,source_type,text,theme,main_class,subgroup_code,kuusi_id
5012,example,Durch Gedränge zum Gepränge,T,T3,T3b,T3b-24
5013,example,Per aspera ad astra (Latin),T,T3,T3b,T3b-24
5014,example,No es blando el camino del cielo,T,T3,T3b,T3b-24
5015,example,"The bitter past, more welcome is the sweet (Shakespeare)",T,T3,T3b,T3b-27
5016,example,Time cures all things,T,T3,T3c,T3c-12
5017,example,After supper the reckoning,T,T3,T3c,T3c-15
5018,example,Every cloud has a silver lining,T,T3,T3c,T3c-16
5019,example,The darkest hour is nearest the dawn,T,T3,T3c,T3c-16
5020,example,There is no night so dark but that it is surmonted with the day,T,T3,T3c,T3c-16b
5021,example,"If one door shuts, another will open",T,T3,T3c,T3c-20
5022,example,"Wenn Gott eine Tür zumacht, macht er die andere auf",T,T3,T3c,T3c-20
5023,example,"Pour un de perdu, dix de retrouvés",T,T3,T3c,T3c-20
5024,example,"Uno perduto, dieci trovati",T,T3,T3c,T3c-20
5025,example,You cannot make an omelette without breaking eggs,T,T3,T3c,T3c-24
5026,example,"Man macht kein Eierkuchen, ohne Eier zu zerbrechen",T,T3,T3c,T3c-24
5027,example,Non si fanno frittate senza rompere le uova,T,T3,T3c,T3c-24
5028,example,"Where there's life, there's hope",T,T3,T3c,T3c-25
5029,example,Der Lebende soll hoffen,T,T3,T3c,T3c-25
5030,example,"Dum vita est, spes est (Latin)",T,T3,T3c,T3c-25
5031,example,Without hope the heart would break,T,T3,T3c,T3c-25b
5032,example,Spes sola hominem in miseris solatur (Latin),T,T3,T3c,T3c-25b
5033,example,L'espérance est le pain du malhereux,T,T3,T3c,T3c-25b
5034,example,Hope is no mockery,T,T3,T3c,T3c-26
5035,example,Man lives by hope,T,T3,T3c,T3c-26
5036,example,Der Mensch lebt von der Hoffnung,T,T3,T3c,T3c-26
5037,example,Hoffnung lässt nicht zuschanden werden,T,T3,T3c,T3c-26
5038,example,L'espérance ne trompe point / L'espoir fait vivre,T,T3,T3c,T3c-26
5039,example,"When the need is highest, help is nearest",T,T3,T3c,T3c-29
5040,example,Jeder Kuh ist früher ein Kalb gewesen,T,T4,T4a,T4a-11
5041,example,Ogni cosa vuol principio,T,T4,T4a,T4a-11
5042,example,"If you want to touch the head, first touch the foot trl. Singhalese",T,T4,T4a,T4a-12
5043,example,"If you want to touch the head, first touch the foot",T,T4,T4a,T4a-12
5044,example,All beginnings are hard,T,T4,T4a,T4a-13
5045,example,You must spoil before you spin,T,T4,T4a,T4a-13
5046,example,Omne initium difficile est (Latin),T,T4,T4a,T4a-13
5047,example,Le tout c'est commencer,T,T4,T4a,T4a-13
5048,example,It is only the first step that counts,T,T4,T4a,T4a-14
5049,example,The first step is the hardest,T,T4,T4a,T4a-14
5050,example,Der erste Schritt ist immer der Schwerste,T,T4,T4a,T4a-14
5051,example,Porta itinieri longissima (Latin),T,T4,T4a,T4a-14
5052,example,Il primo scudo è il più difficile a fare,T,T4,T4a,T4a-14
5053,example,"The best step, the first step",T,T4,T4b,T4b-11b
5054,example,Well begun is half done,T,T4,T4b,T4b-14
5055,example,guter Anfang ist die halbe Arbeit,T,T4,T4b,T4b-14
5056,example,Bonum initium est dimidium facti (Latin),T,T4,T4b,T4b-14
5057,example,The first dish pleases all,T,T4,T4b,T4b-17b
5058,example,Les premiers morceaux nuisent aux derniers,T,T4,T4b,T4b-17b
5059,example,Il primo boccone è l'assassino,T,T4,T4b,T4b-17b
5060,example,It's the first impression that counts,T,T4,T4b,T4b-18
5061,example,Der erste Eindruck zählt,T,T4,T4b,T4b-18
5062,example,La prima impressione è quella giusta,T,T4,T4b,T4b-18
5063,example,Who loves well is slow to forget,T,T4,T4b,T4b-19
5064,example,Die erste Liebe ist die beste,T,T4,T4b,T4b-19
5065,example,Antiquus amor cancer est (Latin),T,T4,T4b,T4b-19
5066,example,"Quien bien ama, tarde se olvida",T,T4,T4b,T4b-19
5067,example,Beware the rope's end,T,T4,T4c,T4c-11
5068,example,Bedenke das Ende,T,T4,T4c,T4c-11
5069,example,All's well that ends well,T,T4,T4c,T4c-13
5070,example,In the end things will mend,T,T4,T4c,T4c-13
5071,example,"Ende gut, alles gut",T,T4,T4c,T4c-13
5072,example,Jede Flut hat ihre Ebbe,T,T4,T4c,T4c-13
5073,example,La fin fait tout,T,T4,T4c,T4c-13
5074,example,Always keep the end in view,T,T4,T4c,T4c-15
5075,example,"Was du auch tust, bedenke das Ende",T,T4,T4c,T4c-15
5076,example,"Dans tout ce que tu fais, considère la fin",T,T4,T4c,T4c-15
5077,example,The end is the most difficult of all,T,T4,T4c,T4c-19
5078,example,The sting is in the tail,T,T4,T4c,T4c-19
5079,example,In cauda venenum (Latin),T,T4,T4c,T4c-19
5080,example,Das Ende ist am Schwierigsten,T,T4,T4c,T4c-19
5081,example,Le venin est à la queue / La coda è la più difficile da scorticare,T,T4,T4c,T4c-19
5082,example,He laughs best who laughs last,T,T4,T4c,T4c-22
5083,example,"Wer zuletzt lacht, lacht am besten",T,T4,T4c,T4c-22
5084,example,Ride bene chi ride l'ultimo,T,T4,T4c,T4c-22
5085,example,"The nearer the bone, the sweeter the meat",T,T4,T4c,T4c-24
5086,example,"Je näher dem Bein, desto süßer das Fleisch",T,T4,T4c,T4c-24
5087,example,"Dulcior illa sapit caro, quae magis ossibus haeret (Latin)",T,T4,T4c,T4c-24
5088,example,La meilleure chair est sur les os,T,T4,T4c,T4c-24
5089,example,"Such a beginning, such an end",T,T4,T4d,T4d-09
5090,example,Anfang und Ende reichen sich die Hände,T,T4,T4d,T4d-09
5091,example,"Quale principium, talis et clausula (Latin)",T,T4,T4d,T4d-09
5092,example,"Quien bien ata, bien desata",T,T4,T4d,T4d-09
5093,example,A bad beginning makes a worse ending,T,T4,T4d,T4d-12
5094,example,"Böser Anfang, böses Ende",T,T4,T4d,T4d-12
5095,example,"Chi comincia male, finisce peggio",T,T4,T4d,T4d-12
5096,example,A good beginning makes a good ending,T,T4,T4d,T4d-13
5097,example,"Guter Anfang, gutes Ende",T,T4,T4d,T4d-13
5098,example,Boni principii bonus finis (Latin),T,T4,T4d,T4d-13
5099,example,"A buen principio, buen fin",T,T4,T4d,T4d-13
5100,example,Everything has a beginning,T,T4,T4d,T4d-15
5101,example,Everything has an end,T,T4,T4e,T4e-11
5102,example,All good things come to an end,T,T4,T4e,T4e-11
5103,example,The best of friends must part,T,T4,T4e,T4e-11
5104,example,Même les meilleures choses ont une fin,T,T4,T4e,T4e-11
5105,example,"Every day has its night, every weal its woe",T,T4,T4e,T4e-13
5106,example,Auch der längste Tag hat mal ein Ende,T,T4,T4e,T4e-13
5107,example,He that says 'A' must also say 'B',T,T4,T4e,T4e-14
5108,example,"Wer 'A' sagt, muss auch 'B' sagen",T,T4,T4e,T4e-14
5109,example,Jamais deux sans trois,T,T4,T4e,T4e-19
5110,example,All good things go in threes,T,T4,T4e,T4e-20
5111,example,The third time's lucky,T,T4,T4e,T4e-20
5112,example,Die Drei ist eine heilige Zahl,T,T4,T4e,T4e-20
5113,example,Le troisième coup fait mouche,T,T4,T4e,T4e-20
5114,example,Who can do more can do less,T,T4,T4e,T4e-21
5115,example,"Kommt man über den Hund, kommt man auch über den Schwanz",T,T4,T4e,T4e-21
5116,example,"Qui fait un pot, fait bien une poêle",T,T4,T4e,T4e-21
5117,example,"Quien puede lo más, puede lo menos",T,T4,T4e,T4e-21
5118,def_theme,The practical knowledge of nature,A,,,
5119,def_theme,Faith and basic attitudes,B,,,
5120,def_theme,The basic observations and socio-logic,C,,,
5121,def_theme,The world and human life,D,,,
5122,def_theme,Sense of proportion,E,,,
5123,def_theme,Concepts of morality,F,,,
5124,def_theme,Social life,G,,,
5125,def_theme,Social interaction,H,,,
5126,def_theme,Communication,J,,,
5127,def_theme,Social position,K,,,
5128,def_theme,Agreements and norms,L,,,
5129,def_theme,Coping and learning,M,,,
5130,def_theme,Time and sense of time,T,,,
5131,def_main,NATURAL ELEMENTS,A,A1,,
5132,def_main,"ANIMALS, HUMAN BEING : ANIMAL",A,A2,,
5133,def_main,"WEATHER, CALENDAR",A,A3,,
5134,def_main,GOD : MAN AND RELIGIOUS INSTITUTIONS,B,B1,,
5135,def_main,FATALISM,B,B2,,
5136,def_main,DURABILITY OF X's NATURE / DURABILITY OF IDENTITY,C,C1,,
5137,def_main,X YIELDS /REQUIRES /BELONGS TO X,C,C2,,
5138,def_main,NOTHINGNESS/EMPTINESS YIELDS/LOSES NOTHING,C,C3,,
5139,def_main,LITTLE:BIG /A LITTLE:A LOT,C,C4,,
5140,def_main,SIGNALS & THEIR MEANING /INTERPRETATION,C,C5,,
5141,def_main,APPEARANCE : INTERNAL VALUES,C,C6,,
5142,def_main,PLURALITY OF THE WORLD AND HUMAN LIFE,D,D1,,
5143,def_main,JOY : GRIEF /LAUGHTER : CRYING /PLEASURE : AGONY,D,D2,,
5144,def_main,DYNAMICS OF NEEDS,D,D3,,
5145,def_main,"FOOD, EATING",D,D4,,
5146,def_main,"SPIRITS AND BEING DRUNK / DEPENDENCES, DRINKING HABITS",D,D5,,
5147,def_main,RELATIVITY OF RANKING / THE ESSENTIAL UNITY OF DIFFERING THINGS,E,E1,,
5148,def_main,GOOD AND EVIL - SUCCESS,F,F1,,
5149,def_main,"PRIDE:HUMILITY, BOASTING : LOSS OF HONOR",F,F2,,
5150,def_main,KINSHIP,G,G1,,
5151,def_main,DEVELOPMENT - A PERSON'S BACKGROUND,G,G2,,
5152,def_main,CHILD:PARENTS /UPBRINGING,G,G3,,
5153,def_main,MAN : WOMAN / RANKING & POSITION OF BOTH SEXES,G,G4,,
5154,def_main,MARRIAGE,G,G5,,
5155,def_main,YOUTH : OLD AGE,G,G6,,
5156,def_main,HEALTH : ILLNESS,G,G7,,
5157,def_main,DEATH / THE DEAD,G,G8,,
5158,def_main,SELF : OTHERS (KNOWLEDGE OF ONESELF) / INDIVIDUAL : COLLECTIVE,H,H1,,
5159,def_main,MANAGING ON ONE'S OWN : TRUSTING OTHER PEOPLE / STRANGERS,H,H2,,
5160,def_main,GROUP SOLIDARITY,H,H3,,
5161,def_main,NEAR : FAR / AT HOME : IN UNFAMILIAR CONDITIONS,H,H4,,
5162,def_main,ME/US /OWN ADVANTAGE : OTHERS /HOSPITALITY TOWARDS GUESTS,H,H5,,
5163,def_main,FRIEND : ENEMY / GOOD OR BAD NEIGHBOUR,H,H6,,
5164,def_main,AGGRESSION & PEACEABLENESS,H,H7,,
5165,def_main,COMMUNICATION,J,J1,,
5166,def_main,"POWER, RULER : SUBJECT / SUPERIOR : INFERIOR",K,K1,,
5167,def_main,WEALTH : POVERTY / MONEY,K,K2,,
5168,def_main,LAW AND JUSTICE,L,L1,,
5169,def_main,BUSINESS / BUYING & SELLING,L,L2,,
5170,def_main,PRECAUTION : INCAUTIOUSNESS,M,M1,,
5171,def_main,"MOBILITY, TRAVEL",M,M2,,
5172,def_main,WISDOM /INTELLIGENCE : STUPIDITY,M,M3,,
5173,def_main,"COURAGE : COWARDICE , COMPLIANCE",M,M4,,
5174,def_main,SKILL /TOOLS /MATERIAL,M,M5,,
5175,def_main,OWN INITIATIVE / ENTERPRISE / RESPONSIBILITY,M,M6,,
5176,def_main,"WORK, LABOUR, DILIGENCE : SUCCESS, INACTIVITY/LAZINESS : SHORTAGE",M,M7,,
5177,def_main,THRIFTY / STINGINESS,M,M8,,
5178,def_main,EXPERIENCE/PRACTICE : LEARNING,M,M9,,
5179,def_main,"TIMING / RIGHT MOMENT, BAD MOMENT / USE OF TIME",T,T1,,
5180,def_main,ATTITUDES TOWARDS CHANGE /MODERNITY,T,T2,,
5181,def_main,"ATTITUDES TOWARDS THE PRESENT/FUTURE, ADJUSTMENTS",T,T3,,
5182,def_main,"STARTING : FINISHING, BEGINNING : END",T,T4,,
5183,def_subgroup,water and fire as natural elements,A,A1,A1a,
5184,def_subgroup,earth and sea as natural elements,A,A1,A1b,
5185,def_subgroup,types of soil and flora as natural elements,A,A1,A1c,
5186,def_subgroup,cultivated plants,A,A1,A1d,
5187,def_subgroup,cold - warm,A,A1,A1e,
5188,def_subgroup,"position of man, domestic and wild animals",A,A2,A2a,
5189,def_subgroup,animals as signs of weather and harvest,A,A2,A2b,
5190,def_subgroup,"points of the compass, wind, rain, changing weather",A,A3,A3a,
5191,def_subgroup,"morning : evening, night : day, darkness : light",A,A3,A3b,
5192,def_subgroup,"spring: autumn, summer : winter, year and harvest",A,A3,A3c,
5193,def_subgroup,months,A,A3,A3d,
5194,def_subgroup,"omens, sayings and advice about holidays, red-letter days",A,A3,A3e,
5195,def_subgroup,personifications of red-letter days,A,A3,A3f,
5196,def_subgroup,"God Almighty, everyone's God",B,B1,B1a,
5197,def_subgroup,"the goodness and generosity of God, blessing, turning to God",B,B1,B1b,
5198,def_subgroup,God disciplines and cures,B,B1,B1c,
5199,def_subgroup,"the omniscience of God, the ignorance of man",B,B1,B1d,
5200,def_subgroup,"obedience to God, man the believer",B,B1,B1e,
5201,def_subgroup,man's scepticism before God,B,B1,B1f,
5202,def_subgroup,priest and church,B,B1,B1g,
5203,def_subgroup,the inevitability of destiny,B,B2,B2a,
5204,def_subgroup,"fatalism, acceptance of circumstances",B,B2,B2b,
5205,def_subgroup,"changing luck, the capriciousness or unexpectedness of luck",B,B2,B2c,
5206,def_subgroup,bad luck,B,B2,B2d,
5207,def_subgroup,good luck and the madman's luck,B,B2,B2e,
5208,def_subgroup,chance encounters / reunions,B,B2,B2f,
5209,def_subgroup,belief in omens,B,B2,B2g,
5210,def_subgroup,X's basic nature / character will be unchanged; characteristics will not change,C,C1,C1a,
5211,def_subgroup,"X is always X, even if...",C,C1,C1b,
5212,def_subgroup,no need to teach X things belonging to its character; hopeless to teach t-s not b. to X's character,C,C1,C1c,
5213,def_subgroup,X will preserve X's habits and customs,C,C1,C1d,
5214,def_subgroup,"X-quantity, -size or -shape will produce a corresponding X",C,C2,C2a,
5215,def_subgroup,X-sowing or -material will correspond to X-yields,C,C2,C2b,
5216,def_subgroup,"X-action or -work will lead to X-result, -wage, -punishment or -consequence",C,C2,C2c,
5217,def_subgroup,X needs a corresponding X-element/-tool,C,C2,C2d,
5218,def_subgroup,X and Y belong together /apart,C,C2,C2e,
5219,def_subgroup,X is needed to eliminate X,C,C2,C2f,
5220,def_subgroup,you get nothing from nothing,C,C3,C3a,
5221,def_subgroup,"you get nothing from dreams, hopes, fantasies, or wishing 'if only'",C,C3,C3b,
5222,def_subgroup,"concrete, close at hand and certain is better than distant, uncertain or future",C,C3,C3c,
5223,def_subgroup,yesterday's / gone / used / eaten / broken = 0 (nothing),C,C3,C3d,
5224,def_subgroup,"from air, water or useless materials one gets no valuable or durable things",C,C3,C3e,
5225,def_subgroup,"the effect of concrete things > the effect of words, thanks, music, prayers or curses",C,C3,C3f,
5226,def_subgroup,observing neither harms nor benefits,C,C3,C3g,
5227,def_subgroup,"the empty, the poor or the dead have nothing to lose -- cannot be afraid of loss",C,C3,C3h,
5228,def_subgroup,a small thing or one single thing cannot become great; the individual is insignificant to the whole,C,C4,C4a,
5229,def_subgroup,the small can equal the big or harm the big; the small can cause a lot of damage,C,C4,C4b,
5230,def_subgroup,from a little comes much; from a small beginning or trifle comes great damage,C,C4,C4c,
5231,def_subgroup,"one thing sets many or all in motion, gets them into trouble",C,C4,C4d,
5232,def_subgroup,a minor origin or cause may result in a large effect or reaction,C,C4,C4e,
5233,def_subgroup,because of a minor thing one loses or misjudges a big thing,C,C4,C4f,
5234,def_subgroup,an insignificant X cannot result in a great Y,C,C4,C4g,
5235,def_subgroup,"without suitable tools or sufficient input, it is impossible to affect something large",C,C4,C4h,
5236,def_subgroup,small object : instrument or process too large,C,C4,C4i,
5237,def_subgroup,"a (big) event (always) leaves a trace, a sign will reveal its cause and meaning",C,C5,C5a,
5238,def_subgroup,recognizing Y by X,C,C5,C5b,
5239,def_subgroup,generalizing presumptions or suspicions; once...always / one...all,C,C5,C5c,
5240,def_subgroup,trials test authentic and unauthentic abilities (performance as a signal),C,C5,C5d,
5241,def_subgroup,misleading signals,C,C5,C5e,
5242,def_subgroup,"clothes, appearance and looks as criteria for ranking, status",C,C6,C6a,
5243,def_subgroup,external or internal -- the deceptiveness of beauty,C,C6,C6b,
5244,def_subgroup,everything is not as it appears; the deceptiveness of identifying marks,C,C6,C6c,
5245,def_subgroup,"fitness for work, nutritive value, etc. > appearance (black : white)",C,C6,C6d,
5246,def_subgroup,apparent from front -- the reality hidden behind,C,C6,C6e,
5247,def_subgroup,"size as secondary (small is better than big, thin better than fat)",C,C6,C6f,
5248,def_subgroup,general statements about the world,D,D1,D1a,
5249,def_subgroup,general statements about human life and its troubles,D,D1,D1b,
5250,def_subgroup,natural differences between phenomena / individuals,D,D1,D1c,
5251,def_subgroup,eternal antipodes -- contrasts and similarity of parts,D,D1,D1d,
5252,def_subgroup,joy and laughter > sorrow and tears,D,D2,D2a,
5253,def_subgroup,the alternation and proximity of joy and sorrow,D,D2,D2b,
5254,def_subgroup,"unnecessary, vain or excess laughing and crying",D,D2,D2c,
5255,def_subgroup,grief and its value,D,D2,D2d,
5256,def_subgroup,"distress, need and hunger activate; lead to ideas, innovations or crimes",D,D3,D3a,
5257,def_subgroup,love and hunger mobilize; beauty and source of food attract,D,D3,D3b,
5258,def_subgroup,"love as strong, daring, blinding, heedless and inventive",D,D3,D3c,
5259,def_subgroup,"shortage of X directs and affects dreams, desires, fancies or lust",D,D3,D3d,
5260,def_subgroup,"hunger or shortage lowers one's standards, makes one passive",D,D3,D3e,
5261,def_subgroup,"hunger depresses,sleeplessness lowers capacity of work;the one who is full & well-rested is carefree",D,D3,D3f,
5262,def_subgroup,"the eyes are greedy, the fingers itch, guard or attendant steals, the greedy p. keeps his catch",D,D3,D3g,
5263,def_subgroup,insatiable greed leads to disappointment,D,D3,D3h,
5264,def_subgroup,moderation is best > overeating is bad for your health,D,D3,D3i,
5265,def_subgroup,regulating one's food consumption with the future in mind,D,D3,D3j,
5266,def_subgroup,the importance of food for human beings and animals,D,D4,D4a,
5267,def_subgroup,appetite and hunger,D,D4,D4b,
5268,def_subgroup,foodstuffs and dishes,D,D4,D4c,
5269,def_subgroup,eating habits and norms,D,D4,D4d,
5270,def_subgroup,"appreciation of alcohol, drinking habits or norms",D,D5,D5a,
5271,def_subgroup,craving for drink or cigarettes,D,D5,D5b,
5272,def_subgroup,drunkenness : madness,D,D5,D5c,
5273,def_subgroup,intoxication and state of mind,D,D5,D5d,
5274,def_subgroup,financial and social costs of drinking,D,D5,D5e,
5275,def_subgroup,financial and social costs of gambling,D,D5,D5f,
5276,def_subgroup,the incompleteness / uncertainty / relativity of everything,E,E1,E1a,
5277,def_subgroup,the esteemed also have their faults and imperfection (which must be endured),E,E1,E1b,
5278,def_subgroup,"an intelligent person can make mistakes, an able man can fail",E,E1,E1c,
5279,def_subgroup,"minor, inferior, late etc. is better than nothing",E,E1,E1d,
5280,def_subgroup,the value of X increases through lack of Y,E,E1,E1e,
5281,def_subgroup,insignificant and despised things share basic features in common with the rest of us,E,E1,E1f,
5282,def_subgroup,the same origins / values / basic rights shared by human beings and nature,E,E1,E1g,
5283,def_subgroup,apparently opposite beings have basic features in common,E,E1,E1h,
5284,def_subgroup,'coincidentia oppositorum'; the fusion of opposites,E,E1,E1i,
5285,def_subgroup,"the wisdom of the 'middle road', avoidance of exaggerations and extremes, compromise is best",E,E1,E1j,
5286,def_subgroup,"things look different when seen from different perspectives, paradoxes concerning luck in misfortune",E,E1,E1k,
5287,def_subgroup,"internal contradictions among essential nature, action or situation",E,E1,E1l,
5288,def_subgroup,ethical criteria of good and evil,F,F1,F1a,
5289,def_subgroup,"honesty will be rewarded > evil, sin or deceit will be put to shame, will be punished",F,F1,F1b,
5290,def_subgroup,"do not supply evil with power or instruments, try to get rid of evil",F,F1,F1c,
5291,def_subgroup,evil will succeed; hold its own > the decent person will suffer,F,F1,F1d,
5292,def_subgroup,X commits the deed -- Y is punished for it or benefits from it,F,F1,F1e,
5293,def_subgroup,virtue brings unhappiness,F,F1,F1f,
5294,def_subgroup,"self-esteem, pursuit of honour -- loss of honour",F,F2,F2a,
5295,def_subgroup,"the honourable thing is humble, the worthless thing full of pride",F,F2,F2b,
5296,def_subgroup,"egotism, self-conceit and empty boasting",F,F2,F2c,
5297,def_subgroup,pride goes before a fall,F,F2,F2d,
5298,def_subgroup,family solidarity -- lack of family solidarity,G,G1,G1a,
5299,def_subgroup,"the value of a mother, being orphaned",G,G1,G1b,
